opp_id,action,executed_ts,success,recovered_minor,cost_minor,decided_by
opp_gen_0001083,send_payment_link,2026-01-11T01:21:36.355151+00:00,1,1155908,1500,legacy_ops
opp_gen_0001099,send_payment_link,2026-01-11T14:10:04.860526+00:00,1,998345,1500,legacy_ops
opp_gen_0001109,send_reminder,2026-01-11T06:50:59.755844+00:00,1,73006,300,legacy_ops
opp_gen_0001110,send_payment_link,2026-01-11T10:42:35.117655+00:00,0,0,1500,legacy_ops
opp_gen_0001113,send_payment_link,2026-01-11T10:18:57.926142+00:00,0,0,1500,legacy_ops
opp_gen_0001119,send_payment_link,2026-01-11T18:42:07.900026+00:00,1,1927413,1500,legacy_ops
opp_gen_0001120,send_payment_link,2026-01-11T01:57:13.634105+00:00,0,0,1500,legacy_ops
opp_gen_0001122,send_payment_link,2026-01-11T17:45:02.840229+00:00,1,846856,1500,legacy_ops
opp_gen_0001126,send_payment_link,2026-01-11T09:27:30.918400+00:00,1,3493089,1500,legacy_ops
opp_gen_0001129,send_payment_link,2026-01-11T11:29:06.104313+00:00,1,4365708,1500,legacy_ops
opp_gen_0001131,send_reminder,2026-01-12T00:20:09.006367+00:00,1,134169,300,legacy_ops
opp_gen_0001149,send_payment_link,2026-01-11T00:55:28.375107+00:00,0,0,1500,legacy_ops
opp_gen_0001150,send_payment_link,2026-01-11T15:21:03.860963+00:00,0,0,1500,legacy_ops
opp_gen_0001153,send_reminder,2026-01-11T03:06:44.504535+00:00,0,0,300,legacy_ops
opp_gen_0001156,send_payment_link,2026-01-11T06:00:30.662225+00:00,1,139212,1500,legacy_ops
opp_gen_0001161,send_reminder,2026-01-11T06:22:23.586244+00:00,1,293931,300,legacy_ops
opp_gen_0001163,send_payment_link,2026-01-11T20:22:49.397409+00:00,1,1967590,1500,legacy_ops
opp_gen_0001164,send_payment_link,2026-01-11T16:14:40.257799+00:00,0,0,1500,legacy_ops
opp_gen_0001167,send_payment_link,2026-01-11T20:32:48.980077+00:00,0,0,1500,legacy_ops
opp_gen_0001169,wait_for_native_retry,2026-01-11T02:02:51.071394+00:00,1,1738454,0,legacy_ops
opp_gen_0001172,send_reminder,2026-01-12T11:23:57.779016+00:00,1,250996,300,legacy_ops
opp_gen_0001174,send_payment_link,2026-01-12T02:39:30.657850+00:00,0,0,1500,legacy_ops
opp_gen_0001175,send_reminder,2026-01-12T10:14:26.228108+00:00,0,0,300,legacy_ops
opp_gen_0001179,send_payment_link,2026-01-12T11:58:45.378935+00:00,1,222410,1500,legacy_ops
opp_gen_0001181,send_reminder,2026-01-12T04:13:20.940310+00:00,0,0,300,legacy_ops
opp_gen_0001193,send_payment_link,2026-01-12T10:57:20.211208+00:00,0,0,1500,legacy_ops
opp_gen_0001198,wait_for_native_retry,2026-01-12T08:40:23.363863+00:00,0,0,0,legacy_ops
opp_gen_0001199,send_payment_link,2026-01-12T07:13:56.796949+00:00,1,858301,1500,legacy_ops
opp_gen_0001203,send_payment_link,2026-01-12T18:47:45.934119+00:00,1,940982,1500,legacy_ops
opp_gen_0001212,send_reminder,2026-01-12T17:11:39.882838+00:00,1,102910,300,legacy_ops
opp_gen_0001213,send_payment_link,2026-01-12T09:30:21.876590+00:00,1,465531,1500,legacy_ops
opp_gen_0001218,send_reminder,2026-01-12T20:35:04.237993+00:00,1,423796,300,legacy_ops
opp_gen_0001224,send_payment_link,2026-01-12T05:11:52.306033+00:00,0,0,1500,legacy_ops
opp_gen_0001225,send_payment_link,2026-01-12T08:53:45.688248+00:00,0,0,1500,legacy_ops
opp_gen_0001226,send_reminder,2026-01-12T18:41:57.318512+00:00,1,306781,300,legacy_ops
opp_gen_0001229,send_reminder,2026-01-12T01:32:01.524248+00:00,1,1005205,300,legacy_ops
opp_gen_0001230,prompt_card_change,2026-01-12T22:21:57.235075+00:00,0,0,2000,legacy_ops
opp_gen_0001231,send_payment_link,2026-01-12T07:30:23.219085+00:00,0,0,1500,legacy_ops
opp_gen_0001232,send_reminder,2026-01-12T00:17:56.314224+00:00,0,0,300,legacy_ops
opp_gen_0001245,send_reminder,2026-01-12T02:09:01.295554+00:00,0,0,300,legacy_ops
opp_gen_0001249,send_payment_link,2026-01-12T11:53:45.545598+00:00,1,91092,1500,legacy_ops
opp_gen_0001255,prompt_card_change,2026-01-12T04:40:51.378461+00:00,0,0,2000,legacy_ops
opp_gen_0001268,send_payment_link,2026-01-13T08:20:45.353066+00:00,1,49407,1500,legacy_ops
opp_gen_0001269,send_reminder,2026-01-13T01:08:31.369323+00:00,1,191047,300,legacy_ops
opp_gen_0001273,send_reminder,2026-01-13T21:04:44.496131+00:00,1,186050,300,legacy_ops
opp_gen_0001274,send_payment_link,2026-01-13T14:16:49.258742+00:00,1,259121,1500,legacy_ops
opp_gen_0001275,send_payment_link,2026-01-13T14:03:16.474085+00:00,1,944842,1500,legacy_ops
opp_gen_0001276,send_reminder,2026-01-13T01:32:09.806049+00:00,1,385090,300,legacy_ops
opp_gen_0001283,send_payment_link,2026-01-13T12:25:02.996548+00:00,1,1055873,1500,legacy_ops
opp_gen_0001285,send_payment_link,2026-01-13T04:44:47.007614+00:00,0,0,1500,legacy_ops
opp_gen_0001288,send_payment_link,2026-01-14T00:33:49.081878+00:00,0,0,1500,legacy_ops
opp_gen_0001295,send_reminder,2026-01-13T16:28:27.118053+00:00,1,93889,300,legacy_ops
opp_gen_0001296,send_reminder,2026-01-13T22:02:11.759434+00:00,1,162562,300,legacy_ops
opp_gen_0001298,send_payment_link,2026-01-13T18:39:18.388964+00:00,0,0,1500,legacy_ops
opp_gen_0001309,send_payment_link,2026-01-13T04:04:31.203082+00:00,1,401382,1500,legacy_ops
opp_gen_0001313,send_payment_link,2026-01-13T13:28:44.328629+00:00,1,833982,1500,legacy_ops
opp_gen_0001314,send_reminder,2026-01-13T07:01:23.792169+00:00,1,57366,300,legacy_ops
opp_gen_0001316,send_payment_link,2026-01-13T04:59:49.906839+00:00,0,0,1500,legacy_ops
opp_gen_0001322,send_payment_link,2026-01-13T03:20:11.317769+00:00,1,969498,1500,legacy_ops
opp_gen_0001323,send_payment_link,2026-01-13T13:29:00.783949+00:00,1,670103,1500,legacy_ops
opp_gen_0001327,send_reminder,2026-01-13T23:48:50.375560+00:00,1,75416,300,legacy_ops
opp_gen_0001329,send_payment_link,2026-01-13T09:28:40.434597+00:00,1,39671,1500,legacy_ops
opp_gen_0001334,prompt_card_change,2026-01-13T08:31:06.671278+00:00,1,587619,2000,legacy_ops
opp_gen_0001337,send_payment_link,2026-01-13T20:42:42.477294+00:00,1,239335,1500,legacy_ops
opp_gen_0001342,send_payment_link,2026-01-13T10:17:07.637682+00:00,1,157960,1500,legacy_ops
opp_gen_0001344,send_payment_link,2026-01-13T01:16:54.541715+00:00,0,0,1500,legacy_ops
opp_gen_0001349,send_reminder,2026-01-13T07:19:10.778577+00:00,0,0,300,legacy_ops
opp_gen_0001350,send_payment_link,2026-01-13T13:22:42.891589+00:00,0,0,1500,legacy_ops
opp_gen_0001353,wait_for_native_retry,2026-01-13T05:36:29.075226+00:00,1,197469,0,legacy_ops
opp_gen_0001358,send_payment_link,2026-01-13T23:48:12.986842+00:00,0,0,1500,legacy_ops
opp_gen_0001365,send_reminder,2026-01-14T01:48:38.931511+00:00,1,89827,300,legacy_ops
opp_gen_0001369,send_payment_link,2026-01-14T03:07:28.108022+00:00,0,0,1500,legacy_ops
opp_gen_0001371,send_reminder,2026-01-14T06:46:19.583343+00:00,1,42263,300,legacy_ops
opp_gen_0001378,send_payment_link,2026-01-14T06:59:30.903985+00:00,0,0,1500,legacy_ops
opp_gen_0001383,send_payment_link,2026-01-14T01:18:08.251665+00:00,1,4178744,1500,legacy_ops
opp_gen_0001391,send_reminder,2026-01-14T22:11:50.101470+00:00,1,111154,300,legacy_ops
opp_gen_0001399,send_payment_link,2026-01-14T18:18:48.822699+00:00,0,0,1500,legacy_ops
opp_gen_0001400,send_payment_link,2026-01-14T09:57:40.105855+00:00,0,0,1500,legacy_ops
opp_gen_0001402,send_payment_link,2026-01-14T18:49:15.700010+00:00,1,902824,1500,legacy_ops
opp_gen_0001404,prompt_card_change,2026-01-14T23:52:05.915196+00:00,0,0,2000,legacy_ops
opp_gen_0001408,send_reminder,2026-01-14T23:18:47.651786+00:00,0,0,300,legacy_ops
opp_gen_0001409,send_payment_link,2026-01-14T06:34:02.286776+00:00,1,1129540,1500,legacy_ops
opp_gen_0001411,send_payment_link,2026-01-14T00:37:12.677031+00:00,1,862524,1500,legacy_ops
opp_gen_0001416,wait_for_native_retry,2026-01-14T08:06:26.737443+00:00,1,474831,0,legacy_ops
opp_gen_0001417,prompt_card_change,2026-01-14T13:34:26.805473+00:00,0,0,2000,legacy_ops
opp_gen_0001424,send_payment_link,2026-01-14T13:13:18.479005+00:00,0,0,1500,legacy_ops
opp_gen_0001425,prompt_card_change,2026-01-14T23:48:08.689975+00:00,1,737826,2000,legacy_ops
opp_gen_0001427,send_payment_link,2026-01-14T04:46:25.738464+00:00,0,0,1500,legacy_ops
opp_gen_0001430,send_reminder,2026-01-14T20:29:57.488413+00:00,1,688417,300,legacy_ops
opp_gen_0001432,send_payment_link,2026-01-14T03:37:06.851573+00:00,0,0,1500,legacy_ops
opp_gen_0001433,send_reminder,2026-01-14T04:27:39.064806+00:00,0,0,300,legacy_ops
opp_gen_0001438,send_reminder,2026-01-14T09:23:45.314462+00:00,0,0,300,legacy_ops
opp_gen_0001440,send_payment_link,2026-01-15T00:07:30.953764+00:00,1,195587,1500,legacy_ops
opp_gen_0001441,send_payment_link,2026-01-14T00:25:50.984792+00:00,0,0,1500,legacy_ops
opp_gen_0001442,prompt_card_change,2026-01-14T22:25:15.074359+00:00,1,823964,2000,legacy_ops
opp_gen_0001446,send_payment_link,2026-01-14T06:11:46.194484+00:00,1,115338,1500,legacy_ops
opp_gen_0001448,send_reminder,2026-01-14T12:08:03.361052+00:00,1,177593,300,legacy_ops
opp_gen_0001461,send_payment_link,2026-01-14T21:50:22.542881+00:00,0,0,1500,legacy_ops
opp_gen_0001465,send_reminder,2026-01-15T18:58:31.177211+00:00,1,210721,300,legacy_ops
opp_gen_0001468,prompt_card_change,2026-01-15T08:25:44.959523+00:00,1,4466722,2000,legacy_ops
opp_gen_0001479,wait_for_native_retry,2026-01-15T12:04:43.572861+00:00,0,0,0,legacy_ops
opp_gen_0001485,send_reminder,2026-01-15T09:09:54.096698+00:00,0,0,300,legacy_ops
opp_gen_0001487,send_payment_link,2026-01-15T09:10:49.922581+00:00,0,0,1500,legacy_ops
opp_gen_0001489,send_reminder,2026-01-15T04:06:50.260083+00:00,0,0,300,legacy_ops
opp_gen_0001494,send_reminder,2026-01-15T22:40:42.997278+00:00,1,267886,300,legacy_ops
opp_gen_0001500,send_payment_link,2026-01-15T16:58:23.515436+00:00,0,0,1500,legacy_ops
opp_gen_0001501,send_payment_link,2026-01-15T10:21:01.077327+00:00,1,37060,1500,legacy_ops
opp_gen_0001502,send_reminder,2026-01-15T05:54:42.001058+00:00,0,0,300,legacy_ops
opp_gen_0001503,send_payment_link,2026-01-15T07:16:49.227573+00:00,0,0,1500,legacy_ops
opp_gen_0001505,send_payment_link,2026-01-15T23:11:44.120580+00:00,1,824021,1500,legacy_ops
opp_gen_0001512,wait_for_native_retry,2026-01-15T16:58:04.054696+00:00,1,35348,0,legacy_ops
opp_gen_0001519,send_reminder,2026-01-15T09:01:03.602728+00:00,0,0,300,legacy_ops
opp_gen_0001522,send_reminder,2026-01-15T12:22:16.874258+00:00,0,0,300,legacy_ops
opp_gen_0001526,send_payment_link,2026-01-15T17:47:09.037137+00:00,1,998541,1500,legacy_ops
opp_gen_0001528,send_reminder,2026-01-15T20:04:55.083988+00:00,0,0,300,legacy_ops
opp_gen_0001531,send_payment_link,2026-01-15T21:27:59.035817+00:00,1,607267,1500,legacy_ops
opp_gen_0001533,send_payment_link,2026-01-15T21:43:33.929958+00:00,0,0,1500,legacy_ops
opp_gen_0001534,send_payment_link,2026-01-15T12:29:54.728295+00:00,1,3551428,1500,legacy_ops
opp_gen_0001535,send_payment_link,2026-01-15T14:30:38.510850+00:00,0,0,1500,legacy_ops
opp_gen_0001536,send_reminder,2026-01-15T07:36:19.293709+00:00,1,142787,300,legacy_ops
opp_gen_0001539,wait_for_native_retry,2026-01-15T21:29:47.431615+00:00,0,0,0,legacy_ops
opp_gen_0001540,send_payment_link,2026-01-15T14:36:09.465446+00:00,1,214229,1500,legacy_ops
opp_gen_0001547,send_payment_link,2026-01-15T18:23:58.972023+00:00,0,0,1500,legacy_ops
opp_gen_0001550,send_reminder,2026-01-15T02:57:53.619090+00:00,0,0,300,legacy_ops
opp_gen_0001554,send_payment_link,2026-01-15T14:34:30.677814+00:00,0,0,1500,legacy_ops
opp_gen_0001558,send_payment_link,2026-01-15T15:34:17.112473+00:00,1,690842,1500,legacy_ops
opp_gen_0001559,send_payment_link,2026-01-15T02:45:24.606482+00:00,0,0,1500,legacy_ops
opp_gen_0001561,send_payment_link,2026-01-15T00:55:53.108195+00:00,0,0,1500,legacy_ops
opp_gen_0001564,send_payment_link,2026-01-15T12:35:46.055855+00:00,1,636534,1500,legacy_ops
opp_gen_0001571,prompt_card_change,2026-01-15T23:58:56.431052+00:00,1,58437,2000,legacy_ops
opp_gen_0001572,send_payment_link,2026-01-15T16:24:17.868338+00:00,1,840348,1500,legacy_ops
opp_gen_0001574,send_payment_link,2026-01-15T07:10:31.495722+00:00,1,172660,1500,legacy_ops
opp_gen_0001575,send_payment_link,2026-01-15T10:45:00.386656+00:00,0,0,1500,legacy_ops
opp_gen_0001576,send_reminder,2026-01-15T16:48:02.030368+00:00,0,0,300,legacy_ops
opp_gen_0001582,send_payment_link,2026-01-16T06:01:51.575499+00:00,0,0,1500,legacy_ops
opp_gen_0001583,send_payment_link,2026-01-16T04:33:11.854761+00:00,0,0,1500,legacy_ops
opp_gen_0001585,send_payment_link,2026-01-16T06:05:27.895565+00:00,1,1079888,1500,legacy_ops
opp_gen_0001590,send_reminder,2026-01-16T13:45:42.183937+00:00,1,53098,300,legacy_ops
opp_gen_0001596,send_reminder,2026-01-16T00:30:47.792126+00:00,0,0,300,legacy_ops
opp_gen_0001597,send_payment_link,2026-01-16T20:08:31.193548+00:00,1,45797,1500,legacy_ops
opp_gen_0001604,send_payment_link,2026-01-16T20:11:01.852385+00:00,0,0,1500,legacy_ops
opp_gen_0001605,wait_for_native_retry,2026-01-16T15:29:41.878193+00:00,0,0,0,legacy_ops
opp_gen_0001611,send_reminder,2026-01-16T05:42:52.426080+00:00,0,0,300,legacy_ops
opp_gen_0001613,send_payment_link,2026-01-16T01:32:28.329942+00:00,0,0,1500,legacy_ops
opp_gen_0001620,send_payment_link,2026-01-16T05:18:03.835510+00:00,1,1046556,1500,legacy_ops
opp_gen_0001622,send_payment_link,2026-01-16T03:03:32.093161+00:00,0,0,1500,legacy_ops
opp_gen_0001624,send_payment_link,2026-01-16T11:57:08.426840+00:00,1,1951863,1500,legacy_ops
opp_gen_0001627,send_payment_link,2026-01-16T15:23:36.104862+00:00,1,129543,1500,legacy_ops
opp_gen_0001633,send_reminder,2026-01-16T22:45:18.397839+00:00,0,0,300,legacy_ops
opp_gen_0001641,send_reminder,2026-01-16T03:24:59.955179+00:00,0,0,300,legacy_ops
opp_gen_0001644,send_payment_link,2026-01-16T05:40:34.004611+00:00,0,0,1500,legacy_ops
opp_gen_0001646,send_reminder,2026-01-16T18:26:55.003942+00:00,1,69074,300,legacy_ops
opp_gen_0001648,send_payment_link,2026-01-16T13:21:46.486702+00:00,1,778310,1500,legacy_ops
opp_gen_0001650,wait_for_native_retry,2026-01-16T05:55:16.659518+00:00,1,3585290,0,legacy_ops
opp_gen_0001652,send_payment_link,2026-01-16T14:17:34.675857+00:00,1,83258,1500,legacy_ops
opp_gen_0001653,send_payment_link,2026-01-16T08:39:41.636374+00:00,0,0,1500,legacy_ops
opp_gen_0001664,send_reminder,2026-01-16T07:22:28.756583+00:00,0,0,300,legacy_ops
opp_gen_0001666,send_payment_link,2026-01-16T14:22:43.076788+00:00,0,0,1500,legacy_ops
opp_gen_0001667,send_payment_link,2026-01-16T22:54:14.019146+00:00,1,391375,1500,legacy_ops
opp_gen_0001670,send_payment_link,2026-01-16T11:48:03.773685+00:00,1,1139361,1500,legacy_ops
opp_gen_0001672,send_reminder,2026-01-16T09:03:31.273406+00:00,1,229581,300,legacy_ops
opp_gen_0001683,send_payment_link,2026-01-17T07:54:44.738827+00:00,1,731184,1500,legacy_ops
opp_gen_0001685,send_payment_link,2026-01-17T16:10:09.861633+00:00,0,0,1500,legacy_ops
opp_gen_0001687,send_reminder,2026-01-17T05:31:41.576598+00:00,1,94736,300,legacy_ops
opp_gen_0001691,send_reminder,2026-01-17T22:28:27.871199+00:00,0,0,300,legacy_ops
opp_gen_0001695,prompt_card_change,2026-01-17T23:07:03.393036+00:00,0,0,2000,legacy_ops
opp_gen_0001696,send_payment_link,2026-01-17T09:55:56.147762+00:00,1,918701,1500,legacy_ops
opp_gen_0001697,send_reminder,2026-01-17T16:15:48.623533+00:00,1,46315,300,legacy_ops
opp_gen_0001698,send_reminder,2026-01-17T07:22:09.421056+00:00,0,0,300,legacy_ops
opp_gen_0001702,send_reminder,2026-01-17T20:57:14.146840+00:00,1,177275,300,legacy_ops
opp_gen_0001706,send_reminder,2026-01-17T19:18:05.236105+00:00,1,50425,300,legacy_ops
opp_gen_0001712,send_reminder,2026-01-17T23:19:30.582829+00:00,0,0,300,legacy_ops
opp_gen_0001719,send_payment_link,2026-01-17T15:54:51.396367+00:00,0,0,1500,legacy_ops
opp_gen_0001721,send_reminder,2026-01-17T14:31:25.700414+00:00,1,285993,300,legacy_ops
opp_gen_0001724,send_payment_link,2026-01-17T00:55:35.908947+00:00,1,3326798,1500,legacy_ops
opp_gen_0001725,send_payment_link,2026-01-17T16:52:34.007396+00:00,1,311564,1500,legacy_ops
opp_gen_0001726,send_reminder,2026-01-17T04:13:50.149086+00:00,1,364534,300,legacy_ops
opp_gen_0001727,send_payment_link,2026-01-17T18:25:30.645879+00:00,1,133012,1500,legacy_ops
opp_gen_0001732,send_payment_link,2026-01-17T10:51:51.014549+00:00,1,208739,1500,legacy_ops
opp_gen_0001733,send_reminder,2026-01-17T17:19:42.298461+00:00,1,233664,300,legacy_ops
opp_gen_0001734,send_payment_link,2026-01-17T23:56:38.858260+00:00,0,0,1500,legacy_ops
opp_gen_0001736,send_payment_link,2026-01-17T21:48:17.865631+00:00,1,564282,1500,legacy_ops
opp_gen_0001741,send_payment_link,2026-01-17T10:03:03.506360+00:00,0,0,1500,legacy_ops
opp_gen_0001746,send_payment_link,2026-01-17T09:10:21.696035+00:00,1,1748904,1500,legacy_ops
opp_gen_0001752,send_reminder,2026-01-17T21:31:51.448853+00:00,1,461404,300,legacy_ops
opp_gen_0001756,send_reminder,2026-01-17T07:44:31.908259+00:00,1,48930,300,legacy_ops
opp_gen_0001763,send_payment_link,2026-01-17T17:16:55.270824+00:00,1,551627,1500,legacy_ops
opp_gen_0001768,send_payment_link,2026-01-19T00:26:21.586167+00:00,1,59134,1500,legacy_ops
opp_gen_0001774,send_payment_link,2026-01-18T06:12:01.319538+00:00,0,0,1500,legacy_ops
opp_gen_0001777,send_reminder,2026-01-18T20:37:23.998542+00:00,1,124892,300,legacy_ops
opp_gen_0001780,send_payment_link,2026-01-18T20:56:06.301888+00:00,0,0,1500,legacy_ops
opp_gen_0001784,send_reminder,2026-01-18T18:22:04.288074+00:00,0,0,300,legacy_ops
opp_gen_0001789,send_reminder,2026-01-18T23:26:25.592863+00:00,1,127323,300,legacy_ops
opp_gen_0001792,send_reminder,2026-01-18T02:31:28.821071+00:00,1,38682,300,legacy_ops
opp_gen_0001793,send_payment_link,2026-01-18T21:59:11.379981+00:00,1,316748,1500,legacy_ops
opp_gen_0001795,send_payment_link,2026-01-18T01:17:50.041409+00:00,1,553909,1500,legacy_ops
opp_gen_0001797,send_reminder,2026-01-18T19:37:39.186997+00:00,1,62806,300,legacy_ops
opp_gen_0001803,send_payment_link,2026-01-18T11:24:56.863989+00:00,1,1095885,1500,legacy_ops
opp_gen_0001806,send_reminder,2026-01-18T06:42:16.517255+00:00,0,0,300,legacy_ops
opp_gen_0001807,send_reminder,2026-01-18T15:51:14.677026+00:00,0,0,300,legacy_ops
opp_gen_0001819,wait_for_native_retry,2026-01-18T21:32:11.894232+00:00,0,0,0,legacy_ops
opp_gen_0001827,prompt_card_change,2026-01-18T16:43:56.232526+00:00,1,200600,2000,legacy_ops
opp_gen_0001832,send_payment_link,2026-01-18T05:32:14.052783+00:00,0,0,1500,legacy_ops
opp_gen_0001833,send_reminder,2026-01-18T04:03:17.909032+00:00,1,51012,300,legacy_ops
opp_gen_0001835,send_payment_link,2026-01-18T04:32:32.747181+00:00,1,38281,1500,legacy_ops
opp_gen_0001839,send_payment_link,2026-01-18T20:20:42.006445+00:00,0,0,1500,legacy_ops
opp_gen_0001841,prompt_card_change,2026-01-18T01:58:47.784397+00:00,1,982083,2000,legacy_ops
opp_gen_0001845,send_payment_link,2026-01-18T04:21:23.789629+00:00,1,334820,1500,legacy_ops
opp_gen_0001846,send_payment_link,2026-01-18T17:29:29.335084+00:00,0,0,1500,legacy_ops
opp_gen_0001848,send_payment_link,2026-01-18T09:49:37.349923+00:00,1,1051893,1500,legacy_ops
opp_gen_0001857,send_payment_link,2026-01-18T02:38:46.310432+00:00,0,0,1500,legacy_ops
opp_gen_0001858,send_payment_link,2026-01-18T19:45:45.571421+00:00,0,0,1500,legacy_ops
opp_gen_0001859,prompt_card_change,2026-01-18T05:17:13.772938+00:00,0,0,2000,legacy_ops
opp_gen_0001865,send_reminder,2026-01-19T01:52:57.869586+00:00,0,0,300,legacy_ops
opp_gen_0001869,send_payment_link,2026-01-19T04:06:57.291421+00:00,0,0,1500,legacy_ops
opp_gen_0001877,send_payment_link,2026-01-19T14:39:44.177503+00:00,1,115281,1500,legacy_ops
opp_gen_0001881,send_reminder,2026-01-19T12:10:45.391922+00:00,0,0,300,legacy_ops
opp_gen_0001883,send_payment_link,2026-01-19T13:13:40.964699+00:00,0,0,1500,legacy_ops
opp_gen_0001892,send_payment_link,2026-01-19T07:38:56.113054+00:00,0,0,1500,legacy_ops
opp_gen_0001893,send_reminder,2026-01-19T12:18:01.372441+00:00,0,0,300,legacy_ops
opp_gen_0001901,send_payment_link,2026-01-19T07:20:29.064208+00:00,1,1053958,1500,legacy_ops
opp_gen_0001905,prompt_card_change,2026-01-19T16:11:01.790793+00:00,1,77095,2000,legacy_ops
opp_gen_0001907,send_reminder,2026-01-19T10:03:59.466888+00:00,1,430129,300,legacy_ops
opp_gen_0001909,send_payment_link,2026-01-19T07:36:00.139888+00:00,0,0,1500,legacy_ops
opp_gen_0001911,send_payment_link,2026-01-19T01:59:38.363266+00:00,1,254226,1500,legacy_ops
opp_gen_0001919,send_payment_link,2026-01-19T23:43:50.058890+00:00,1,2060595,1500,legacy_ops
opp_gen_0001929,send_payment_link,2026-01-19T07:51:23.319167+00:00,0,0,1500,legacy_ops
opp_gen_0001933,send_payment_link,2026-01-19T04:33:35.914767+00:00,0,0,1500,legacy_ops
opp_gen_0001936,wait_for_native_retry,2026-01-19T07:38:45.966026+00:00,0,0,0,legacy_ops
opp_gen_0001941,send_reminder,2026-01-20T10:41:44.314080+00:00,0,0,300,legacy_ops
opp_gen_0001944,send_payment_link,2026-01-20T09:36:37.034766+00:00,0,0,1500,legacy_ops
opp_gen_0001945,wait_for_native_retry,2026-01-20T12:29:30.563204+00:00,1,37368,0,legacy_ops
opp_gen_0001951,wait_for_native_retry,2026-01-20T17:36:03.413016+00:00,0,0,0,legacy_ops
opp_gen_0001953,send_payment_link,2026-01-20T19:14:13.004289+00:00,0,0,1500,legacy_ops
opp_gen_0001956,send_payment_link,2026-01-20T23:31:00.615682+00:00,1,479374,1500,legacy_ops
opp_gen_0001961,wait_for_native_retry,2026-01-20T02:09:53.654305+00:00,0,0,0,legacy_ops
opp_gen_0001964,send_payment_link,2026-01-20T20:59:00.972828+00:00,1,523007,1500,legacy_ops
opp_gen_0001965,wait_for_native_retry,2026-01-20T21:33:15.567266+00:00,0,0,0,legacy_ops
