payment_id,customer_id,merchant_id,ts,amount_minor,method,bank,status,error_reason,error_source,is_subscription
pay_gen_0000222,cust_005689,merch_saas_subscriptions,2026-01-01T03:09:00+00:00,417323,card,HDFC,captured,,,1
pay_gen_0000223,cust_006789,merch_saas_subscriptions,2026-01-01T03:20:00+00:00,2329401,netbanking,AXIS,failed,authentication_required,bank,0
pay_gen_0000224,cust_000632,merch_prime_retail,2026-01-01T15:34:00+00:00,471632,upi,AXIS,captured,,,0
pay_gen_0000225,cust_005980,merch_prime_retail,2026-01-01T05:13:00+00:00,216887,upi,ICICI,captured,,,0
pay_gen_0000226,cust_003262,merch_prime_retail,2026-01-01T17:16:00+00:00,61257,wallet,amazonpay,captured,,,0
pay_gen_0000227,cust_007802,merch_saas_subscriptions,2026-01-01T23:34:00+00:00,1868241,card,ICICI,captured,,,0
pay_gen_0000228,cust_003733,merch_saas_subscriptions,2026-01-01T19:56:00+00:00,62760,card,ICICI,captured,,,0
pay_gen_0000229,cust_000412,merch_saas_subscriptions,2026-01-01T13:51:00+00:00,250599,card,HDFC,failed,network_error,bank,0
pay_gen_0000230,cust_001145,merch_d2c_fashion,2026-01-01T01:14:00+00:00,3416986,upi,KOTAK,captured,,,0
pay_gen_0000231,cust_007867,merch_prime_retail,2026-01-01T15:24:00+00:00,140343,upi,ICICI,captured,,,0
pay_gen_0000232,cust_005844,merch_d2c_fashion,2026-01-01T17:22:00+00:00,67734,upi,HDFC,failed,timeout,network,0
pay_gen_0000233,cust_002289,merch_d2c_fashion,2026-01-01T01:09:00+00:00,2405069,netbanking,ICICI,failed,authentication_required,gateway,0
pay_gen_0000234,cust_003954,merch_saas_subscriptions,2026-01-01T09:01:00+00:00,173242,card,SBI,captured,,,0
pay_gen_0000235,cust_002902,merch_prime_retail,2026-01-01T04:38:00+00:00,56665,upi,SBI,captured,,,0
pay_gen_0000236,cust_007706,merch_prime_retail,2026-01-01T19:05:00+00:00,304914,netbanking,SBI,failed,authentication_required,gateway,0
pay_gen_0000237,cust_006258,merch_saas_subscriptions,2026-01-01T20:34:00+00:00,106533,card,SBI,captured,,,0
pay_gen_0000238,cust_000578,merch_d2c_fashion,2026-01-01T00:13:00+00:00,168307,upi,HDFC,captured,,,0
pay_gen_0000239,cust_005022,merch_saas_subscriptions,2026-01-01T03:23:00+00:00,204277,netbanking,SBI,captured,,,0
pay_gen_0000240,cust_002653,merch_d2c_fashion,2026-01-01T20:11:00+00:00,343115,card,AXIS,captured,,,0
pay_gen_0000241,cust_003292,merch_prime_retail,2026-01-01T09:14:00+00:00,458204,upi,AXIS,captured,,,1
pay_gen_0000242,cust_004704,merch_d2c_fashion,2026-01-01T08:57:00+00:00,689670,upi,SBI,captured,,,0
pay_gen_0000243,cust_006347,merch_prime_retail,2026-01-01T02:25:00+00:00,540261,upi,SBI,captured,,,0
pay_gen_0000244,cust_005937,merch_saas_subscriptions,2026-01-01T12:23:00+00:00,2981516,card,AXIS,captured,,,0
pay_gen_0000245,cust_003165,merch_saas_subscriptions,2026-01-01T23:31:00+00:00,59935,upi,SBI,captured,,,0
pay_gen_0000246,cust_002098,merch_prime_retail,2026-01-01T17:07:00+00:00,58521,card,ICICI,captured,,,0
pay_gen_0000247,cust_001152,merch_prime_retail,2026-01-01T10:19:00+00:00,325767,upi,AXIS,captured,,,0
pay_gen_0000248,cust_004921,merch_prime_retail,2026-01-01T09:37:00+00:00,52634,upi,AXIS,captured,,,0
pay_gen_0000249,cust_001911,merch_saas_subscriptions,2026-01-01T04:08:00+00:00,247564,upi,HDFC,captured,,,0
pay_gen_0000250,cust_004497,merch_prime_retail,2026-01-01T01:21:00+00:00,2312467,upi,AXIS,captured,,,0
pay_gen_0000251,cust_000399,merch_prime_retail,2026-01-01T18:57:00+00:00,340614,netbanking,ICICI,failed,network_error,bank,0
pay_gen_0000252,cust_002569,merch_prime_retail,2026-01-01T10:49:00+00:00,248238,upi,SBI,captured,,,0
pay_gen_0000253,cust_005439,merch_prime_retail,2026-01-01T08:48:00+00:00,3779222,upi,HDFC,captured,,,0
pay_gen_0000254,cust_007380,merch_d2c_fashion,2026-01-01T03:28:00+00:00,375207,netbanking,SBI,failed,invalid_card,bank,0
pay_gen_0000255,cust_000001,merch_prime_retail,2026-01-01T11:42:00+00:00,64868,card,ICICI,captured,,,0
pay_gen_0000256,cust_002189,merch_saas_subscriptions,2026-01-01T17:49:00+00:00,1534002,card,HDFC,failed,card_insufficient_funds,network,0
pay_gen_0000257,cust_005457,merch_prime_retail,2026-01-01T11:36:00+00:00,478869,netbanking,AXIS,captured,,,0
pay_gen_0000258,cust_005093,merch_saas_subscriptions,2026-01-01T03:52:00+00:00,552588,upi,HDFC,failed,network_error,network,0
pay_gen_0000259,cust_005806,merch_d2c_fashion,2026-01-01T16:10:00+00:00,69949,upi,AXIS,captured,,,0
pay_gen_0000260,cust_001945,merch_saas_subscriptions,2026-01-01T02:36:00+00:00,306120,card,HDFC,captured,,,0
pay_gen_0000261,cust_005518,merch_prime_retail,2026-01-01T09:30:00+00:00,50447,upi,KOTAK,captured,,,0
pay_gen_0000262,cust_005425,merch_prime_retail,2026-01-01T15:07:00+00:00,88823,upi,HDFC,failed,authentication_required,network,0
pay_gen_0000263,cust_003110,merch_d2c_fashion,2026-01-01T01:04:00+00:00,104160,card,AXIS,captured,,,0
pay_gen_0000264,cust_004419,merch_prime_retail,2026-01-01T17:15:00+00:00,215150,upi,AXIS,captured,,,0
pay_gen_0000265,cust_001655,merch_prime_retail,2026-01-01T21:28:00+00:00,194785,upi,SBI,captured,,,0
pay_gen_0000266,cust_003967,merch_prime_retail,2026-01-01T19:25:00+00:00,98204,upi,HDFC,captured,,,0
pay_gen_0000267,cust_000074,merch_prime_retail,2026-01-01T16:56:00+00:00,100252,upi,KOTAK,captured,,,0
pay_gen_0000268,cust_000879,merch_prime_retail,2026-01-01T23:44:00+00:00,45313,card,AXIS,captured,,,0
pay_gen_0000269,cust_004038,merch_prime_retail,2026-01-01T16:49:00+00:00,1105504,upi,ICICI,failed,insufficient_funds,network,0
pay_gen_0000270,cust_005785,merch_saas_subscriptions,2026-01-01T21:01:00+00:00,94681,upi,KOTAK,captured,,,0
pay_gen_0000271,cust_007611,merch_saas_subscriptions,2026-01-01T14:44:00+00:00,193242,upi,SBI,captured,,,0
pay_gen_0000272,cust_002175,merch_d2c_fashion,2026-01-01T22:11:00+00:00,933395,card,AXIS,failed,insufficient_funds,network,0
pay_gen_0000273,cust_001866,merch_d2c_fashion,2026-01-01T18:50:00+00:00,129294,upi,HDFC,failed,card_insufficient_funds,bank,0
pay_gen_0000274,cust_001291,merch_d2c_fashion,2026-01-01T23:00:00+00:00,908170,upi,SBI,captured,,,0
pay_gen_0000275,cust_003026,merch_prime_retail,2026-01-01T10:43:00+00:00,177341,upi,SBI,captured,,,0
pay_gen_0000276,cust_004124,merch_prime_retail,2026-01-01T03:08:00+00:00,175749,upi,KOTAK,captured,,,0
pay_gen_0000277,cust_002264,merch_d2c_fashion,2026-01-01T06:24:00+00:00,820984,card,KOTAK,captured,,,0
pay_gen_0000278,cust_001242,merch_prime_retail,2026-01-01T10:11:00+00:00,53984,card,KOTAK,captured,,,0
pay_gen_0000279,cust_002439,merch_saas_subscriptions,2026-01-01T05:24:00+00:00,125327,card,HDFC,captured,,,0
pay_gen_0000280,cust_007137,merch_saas_subscriptions,2026-01-01T10:42:00+00:00,95010,upi,SBI,captured,,,0
pay_gen_0000281,cust_000131,merch_saas_subscriptions,2026-01-01T15:01:00+00:00,131240,card,ICICI,failed,network_error,gateway,0
pay_gen_0000282,cust_000147,merch_prime_retail,2026-01-01T17:32:00+00:00,42355,card,AXIS,captured,,,0
pay_gen_0000283,cust_006200,merch_prime_retail,2026-01-01T23:03:00+00:00,2439439,netbanking,ICICI,captured,,,0
pay_gen_0000284,cust_000492,merch_saas_subscriptions,2026-01-01T12:09:00+00:00,558353,card,SBI,captured,,,0
pay_gen_0000285,cust_004016,merch_prime_retail,2026-01-01T23:49:00+00:00,209930,netbanking,SBI,failed,insufficient_funds,network,0
pay_gen_0000286,cust_000255,merch_prime_retail,2026-01-01T15:51:00+00:00,341860,upi,HDFC,captured,,,0
pay_gen_0000287,cust_004737,merch_saas_subscriptions,2026-01-01T07:16:00+00:00,98767,upi,KOTAK,captured,,,0
pay_gen_0000288,cust_004755,merch_saas_subscriptions,2026-01-01T11:55:00+00:00,204267,upi,AXIS,captured,,,0
pay_gen_0000289,cust_006505,merch_d2c_fashion,2026-01-01T10:09:00+00:00,46555,card,AXIS,captured,,,0
pay_gen_0000290,cust_003926,merch_d2c_fashion,2026-01-01T07:04:00+00:00,57846,netbanking,HDFC,captured,,,0
pay_gen_0000291,cust_001352,merch_d2c_fashion,2026-01-01T00:50:00+00:00,69135,wallet,amazonpay,captured,,,0
pay_gen_0000292,cust_005377,merch_prime_retail,2026-01-01T23:51:00+00:00,121120,upi,AXIS,captured,,,0
pay_gen_0000293,cust_004422,merch_d2c_fashion,2026-01-01T12:45:00+00:00,265981,upi,SBI,captured,,,0
pay_gen_0000294,cust_001730,merch_saas_subscriptions,2026-01-01T16:23:00+00:00,110205,card,AXIS,captured,,,0
pay_gen_0000295,cust_003169,merch_saas_subscriptions,2026-01-01T18:47:00+00:00,107242,upi,ICICI,captured,,,0
pay_gen_0000296,cust_000001,merch_prime_retail,2026-01-01T20:56:00+00:00,230503,upi,SBI,captured,,,0
pay_gen_0000297,cust_002960,merch_saas_subscriptions,2026-01-01T00:59:00+00:00,487100,netbanking,HDFC,captured,,,0
pay_gen_0000298,cust_001300,merch_saas_subscriptions,2026-01-01T15:20:00+00:00,126901,upi,ICICI,failed,authentication_required,bank,0
pay_gen_0000299,cust_001644,merch_d2c_fashion,2026-01-01T19:59:00+00:00,3874651,upi,HDFC,captured,,,0
pay_gen_0000300,cust_003066,merch_saas_subscriptions,2026-01-01T04:34:00+00:00,2543075,card,AXIS,failed,network_error,gateway,1
pay_gen_0000301,cust_003366,merch_d2c_fashion,2026-01-01T20:59:00+00:00,63274,card,KOTAK,captured,,,0
pay_gen_0000302,cust_007000,merch_prime_retail,2026-01-01T04:38:00+00:00,622695,card,AXIS,captured,,,0
pay_gen_0000303,cust_001275,merch_saas_subscriptions,2026-01-01T21:15:00+00:00,88980,card,ICICI,captured,,,1
pay_gen_0000304,cust_007874,merch_prime_retail,2026-01-01T17:21:00+00:00,220076,upi,ICICI,captured,,,0
pay_gen_0000305,cust_003152,merch_prime_retail,2026-01-01T08:31:00+00:00,149115,upi,AXIS,failed,gateway_error,network,0
pay_gen_0000306,cust_005618,merch_saas_subscriptions,2026-01-01T18:28:00+00:00,137144,netbanking,AXIS,captured,,,0
pay_gen_0000307,cust_003831,merch_d2c_fashion,2026-01-01T04:28:00+00:00,245283,upi,KOTAK,captured,,,0
pay_gen_0000308,cust_003194,merch_d2c_fashion,2026-01-01T23:33:00+00:00,48524,upi,HDFC,captured,,,0
pay_gen_0000309,cust_002696,merch_saas_subscriptions,2026-01-01T19:29:00+00:00,95160,card,ICICI,captured,,,0
pay_gen_0000310,cust_003792,merch_d2c_fashion,2026-01-01T03:02:00+00:00,137482,card,ICICI,captured,,,0
pay_gen_0000311,cust_001796,merch_prime_retail,2026-01-01T00:03:00+00:00,1035546,card,KOTAK,captured,,,0
pay_gen_0000312,cust_001272,merch_prime_retail,2026-01-01T20:43:00+00:00,267237,upi,HDFC,captured,,,0
pay_gen_0000313,cust_002839,merch_prime_retail,2026-01-01T22:50:00+00:00,405254,card,KOTAK,failed,card_insufficient_funds,network,0
pay_gen_0000314,cust_003428,merch_prime_retail,2026-01-01T03:47:00+00:00,321159,upi,SBI,captured,,,0
pay_gen_0000315,cust_001547,merch_d2c_fashion,2026-01-01T12:38:00+00:00,203820,card,HDFC,captured,,,0
pay_gen_0000316,cust_000795,merch_prime_retail,2026-01-01T16:52:00+00:00,96745,card,ICICI,captured,,,0
pay_gen_0000317,cust_001758,merch_prime_retail,2026-01-01T09:40:00+00:00,879455,netbanking,ICICI,captured,,,0
pay_gen_0000318,cust_006836,merch_saas_subscriptions,2026-01-01T12:22:00+00:00,184662,card,AXIS,captured,,,0
pay_gen_0000319,cust_003790,merch_saas_subscriptions,2026-01-01T03:29:00+00:00,511136,upi,HDFC,captured,,,0
pay_gen_0000320,cust_003244,merch_d2c_fashion,2026-01-01T08:48:00+00:00,92529,wallet,freecharge,captured,,,0
pay_gen_0000321,cust_006875,merch_saas_subscriptions,2026-01-01T05:14:00+00:00,115941,card,AXIS,captured,,,0
pay_gen_0000322,cust_002921,merch_d2c_fashion,2026-01-01T12:00:00+00:00,687695,upi,ICICI,captured,,,0
pay_gen_0000323,cust_007387,merch_d2c_fashion,2026-01-01T10:44:00+00:00,1506210,upi,KOTAK,captured,,,0
pay_gen_0000324,cust_000230,merch_prime_retail,2026-01-01T09:33:00+00:00,1358333,upi,AXIS,captured,,,1
pay_gen_0000325,cust_006504,merch_d2c_fashion,2026-01-01T20:19:00+00:00,1169837,upi,ICICI,captured,,,0
pay_gen_0000326,cust_004829,merch_d2c_fashion,2026-01-01T23:38:00+00:00,147793,card,ICICI,failed,gateway_error,network,0
pay_gen_0000327,cust_006256,merch_prime_retail,2026-01-01T17:16:00+00:00,278597,netbanking,ICICI,captured,,,0
pay_gen_0000328,cust_004952,merch_d2c_fashion,2026-01-01T06:44:00+00:00,1193596,upi,ICICI,captured,,,0
pay_gen_0000329,cust_006825,merch_d2c_fashion,2026-01-01T16:40:00+00:00,133359,card,SBI,captured,,,0
pay_gen_0000330,cust_001227,merch_d2c_fashion,2026-01-01T17:24:00+00:00,835825,upi,ICICI,captured,,,0
pay_gen_0000331,cust_004172,merch_d2c_fashion,2026-01-01T02:27:00+00:00,152262,upi,HDFC,captured,,,0
pay_gen_0000332,cust_003512,merch_prime_retail,2026-01-01T09:12:00+00:00,98792,upi,SBI,captured,,,0
pay_gen_0000333,cust_004969,merch_d2c_fashion,2026-01-01T20:06:00+00:00,955698,wallet,freecharge,captured,,,0
pay_gen_0000334,cust_001944,merch_d2c_fashion,2026-01-01T06:53:00+00:00,148960,upi,KOTAK,captured,,,0
pay_gen_0000335,cust_003729,merch_saas_subscriptions,2026-01-01T01:50:00+00:00,89407,upi,AXIS,captured,,,0
pay_gen_0000336,cust_004883,merch_prime_retail,2026-01-01T05:56:00+00:00,160588,card,AXIS,captured,,,0
pay_gen_0000337,cust_007584,merch_d2c_fashion,2026-01-01T08:45:00+00:00,271761,card,SBI,captured,,,0
pay_gen_0000338,cust_004068,merch_d2c_fashion,2026-01-01T13:37:00+00:00,49347,card,ICICI,captured,,,0
pay_gen_0000339,cust_003946,merch_prime_retail,2026-01-01T10:29:00+00:00,58957,card,HDFC,captured,,,0
pay_gen_0000340,cust_002998,merch_d2c_fashion,2026-01-01T15:02:00+00:00,40807,card,HDFC,captured,,,0
pay_gen_0000341,cust_002396,merch_prime_retail,2026-01-01T05:47:00+00:00,1118993,card,ICICI,captured,,,0
pay_gen_0000342,cust_007866,merch_prime_retail,2026-01-01T20:36:00+00:00,2955147,upi,SBI,captured,,,0
pay_gen_0000343,cust_005982,merch_saas_subscriptions,2026-01-01T13:08:00+00:00,391632,netbanking,ICICI,failed,timeout,gateway,0
pay_gen_0000344,cust_006477,merch_d2c_fashion,2026-01-01T04:44:00+00:00,3372844,upi,ICICI,captured,,,0
pay_gen_0000345,cust_005878,merch_saas_subscriptions,2026-01-01T23:23:00+00:00,3394375,upi,ICICI,captured,,,1
pay_gen_0000346,cust_003195,merch_prime_retail,2026-01-01T10:28:00+00:00,38995,card,HDFC,captured,,,1
pay_gen_0000347,cust_002989,merch_prime_retail,2026-01-01T16:07:00+00:00,581369,upi,SBI,captured,,,1
pay_gen_0000348,cust_005201,merch_prime_retail,2026-01-01T14:35:00+00:00,212818,card,KOTAK,captured,,,0
pay_gen_0000349,cust_002366,merch_saas_subscriptions,2026-01-01T15:04:00+00:00,88500,card,HDFC,captured,,,0
pay_gen_0000350,cust_001196,merch_prime_retail,2026-01-01T18:47:00+00:00,3282199,upi,SBI,captured,,,0
pay_gen_0000351,cust_007920,merch_prime_retail,2026-01-01T03:48:00+00:00,434780,card,ICICI,captured,,,0
pay_gen_0000352,cust_006057,merch_d2c_fashion,2026-01-01T17:43:00+00:00,57943,upi,ICICI,failed,insufficient_funds,gateway,0
pay_gen_0000353,cust_004619,merch_prime_retail,2026-01-01T13:24:00+00:00,593880,upi,ICICI,captured,,,0
pay_gen_0000354,cust_000977,merch_prime_retail,2026-01-01T19:56:00+00:00,100711,upi,AXIS,failed,insufficient_funds,gateway,0
pay_gen_0000355,cust_007231,merch_d2c_fashion,2026-01-01T18:42:00+00:00,58869,upi,AXIS,captured,,,0
pay_gen_0000356,cust_006167,merch_prime_retail,2026-01-01T04:56:00+00:00,231650,upi,SBI,captured,,,0
pay_gen_0000357,cust_004452,merch_d2c_fashion,2026-01-01T08:27:00+00:00,1438040,card,AXIS,captured,,,0
pay_gen_0000358,cust_005570,merch_prime_retail,2026-01-01T06:00:00+00:00,152730,upi,HDFC,captured,,,0
pay_gen_0000359,cust_006038,merch_d2c_fashion,2026-01-01T02:34:00+00:00,223647,card,KOTAK,captured,,,0
pay_gen_0000360,cust_003598,merch_prime_retail,2026-01-01T20:52:00+00:00,59837,netbanking,SBI,captured,,,0
pay_gen_0000361,cust_004283,merch_prime_retail,2026-01-01T04:18:00+00:00,181162,wallet,freecharge,captured,,,0
pay_gen_0000362,cust_001476,merch_prime_retail,2026-01-01T08:45:00+00:00,147673,upi,AXIS,captured,,,0
pay_gen_0000363,cust_007205,merch_prime_retail,2026-01-01T02:38:00+00:00,189663,upi,ICICI,captured,,,0
pay_gen_0000364,cust_004171,merch_prime_retail,2026-01-01T09:43:00+00:00,271138,upi,KOTAK,failed,card_insufficient_funds,network,0
pay_gen_0000365,cust_000890,merch_saas_subscriptions,2026-01-01T18:55:00+00:00,514542,upi,HDFC,captured,,,0
pay_gen_0000366,cust_004018,merch_prime_retail,2026-01-01T10:07:00+00:00,37408,upi,ICICI,captured,,,0
pay_gen_0000367,cust_002984,merch_prime_retail,2026-01-01T05:05:00+00:00,242453,upi,HDFC,captured,,,0
pay_gen_0000368,cust_004829,merch_d2c_fashion,2026-01-01T13:56:00+00:00,312419,upi,SBI,captured,,,0
pay_gen_0000369,cust_005637,merch_prime_retail,2026-01-01T17:58:00+00:00,978669,card,SBI,failed,processing_error,gateway,0
pay_gen_0000370,cust_005284,merch_saas_subscriptions,2026-01-01T10:20:00+00:00,590773,card,SBI,captured,,,0
pay_gen_0000371,cust_001825,merch_saas_subscriptions,2026-01-01T07:56:00+00:00,420717,card,AXIS,captured,,,0
pay_gen_0000372,cust_003188,merch_d2c_fashion,2026-01-01T03:35:00+00:00,537736,netbanking,HDFC,captured,,,0
pay_gen_0000373,cust_004316,merch_prime_retail,2026-01-01T12:29:00+00:00,310485,upi,AXIS,captured,,,0
pay_gen_0000374,cust_007073,merch_d2c_fashion,2026-01-01T14:53:00+00:00,41020,card,KOTAK,captured,,,0
pay_gen_0000375,cust_002964,merch_d2c_fashion,2026-01-01T08:29:00+00:00,300964,upi,HDFC,failed,processing_error,bank,0
pay_gen_0000376,cust_000483,merch_prime_retail,2026-01-01T02:06:00+00:00,68533,card,ICICI,captured,,,0
pay_gen_0000377,cust_005666,merch_saas_subscriptions,2026-01-01T23:41:00+00:00,3922715,card,AXIS,captured,,,0
pay_gen_0000378,cust_002561,merch_d2c_fashion,2026-01-01T09:13:00+00:00,909630,upi,KOTAK,captured,,,0
pay_gen_0000379,cust_003186,merch_d2c_fashion,2026-01-01T11:46:00+00:00,86403,upi,SBI,captured,,,0
pay_gen_0000380,cust_007767,merch_prime_retail,2026-01-01T02:51:00+00:00,179861,upi,SBI,captured,,,0
pay_gen_0000381,cust_006981,merch_prime_retail,2026-01-01T00:57:00+00:00,216421,card,HDFC,captured,,,0
pay_gen_0000382,cust_005676,merch_prime_retail,2026-01-01T05:32:00+00:00,47031,upi,HDFC,captured,,,0
pay_gen_0000383,cust_002018,merch_prime_retail,2026-01-01T03:37:00+00:00,91440,netbanking,AXIS,failed,card_blocked,network,0
pay_gen_0000384,cust_000494,merch_prime_retail,2026-01-01T01:59:00+00:00,167948,card,SBI,captured,,,0
pay_gen_0000385,cust_004123,merch_prime_retail,2026-01-01T06:25:00+00:00,514545,card,AXIS,captured,,,0
pay_gen_0000386,cust_003508,merch_prime_retail,2026-01-01T23:12:00+00:00,290694,netbanking,AXIS,captured,,,0
pay_gen_0000387,cust_002082,merch_prime_retail,2026-01-01T21:23:00+00:00,92758,netbanking,ICICI,captured,,,0
pay_gen_0000388,cust_000494,merch_prime_retail,2026-01-01T22:33:00+00:00,49937,netbanking,ICICI,failed,timeout,network,0
pay_gen_0000389,cust_001523,merch_prime_retail,2026-01-01T13:30:00+00:00,1054848,upi,KOTAK,failed,card_blocked,bank,0
pay_gen_0000390,cust_004429,merch_d2c_fashion,2026-01-01T14:40:00+00:00,1094431,wallet,amazonpay,failed,timeout,network,0
pay_gen_0000391,cust_006132,merch_prime_retail,2026-01-01T08:20:00+00:00,84845,card,SBI,captured,,,0
pay_gen_0000392,cust_003314,merch_d2c_fashion,2026-01-01T10:49:00+00:00,3549866,upi,AXIS,captured,,,0
pay_gen_0000393,cust_001918,merch_saas_subscriptions,2026-01-01T01:32:00+00:00,518894,upi,SBI,captured,,,0
pay_gen_0000394,cust_002046,merch_d2c_fashion,2026-01-01T15:59:00+00:00,54699,netbanking,AXIS,failed,gateway_error,bank,0
pay_gen_0000395,cust_003137,merch_d2c_fashion,2026-01-01T23:50:00+00:00,3139008,upi,ICICI,captured,,,0
pay_gen_0000396,cust_007878,merch_saas_subscriptions,2026-01-01T01:04:00+00:00,766354,netbanking,SBI,captured,,,0
pay_gen_0000397,cust_000421,merch_saas_subscriptions,2026-01-01T22:51:00+00:00,93267,card,AXIS,captured,,,0
pay_gen_0000398,cust_003174,merch_prime_retail,2026-01-01T06:05:00+00:00,252734,netbanking,AXIS,failed,authentication_required,bank,0
pay_gen_0000399,cust_004996,merch_prime_retail,2026-01-01T13:29:00+00:00,228823,upi,AXIS,captured,,,0
pay_gen_0000400,cust_006731,merch_saas_subscriptions,2026-01-01T07:02:00+00:00,156156,upi,AXIS,captured,,,0
pay_gen_0000401,cust_001114,merch_d2c_fashion,2026-01-01T04:05:00+00:00,185734,card,AXIS,captured,,,0
pay_gen_0000402,cust_004042,merch_prime_retail,2026-01-01T13:37:00+00:00,474605,card,HDFC,captured,,,0
pay_gen_0000403,cust_002813,merch_prime_retail,2026-01-01T04:07:00+00:00,138558,upi,SBI,captured,,,0
pay_gen_0000404,cust_004178,merch_prime_retail,2026-01-01T17:02:00+00:00,1267260,card,HDFC,captured,,,0
pay_gen_0000405,cust_007048,merch_prime_retail,2026-01-01T09:03:00+00:00,96117,wallet,freecharge,captured,,,0
pay_gen_0000406,cust_007060,merch_prime_retail,2026-01-01T23:07:00+00:00,40731,upi,SBI,captured,,,0
pay_gen_0000407,cust_003275,merch_saas_subscriptions,2026-01-01T20:34:00+00:00,176458,card,ICICI,captured,,,0
pay_gen_0000408,cust_006202,merch_prime_retail,2026-01-01T00:28:00+00:00,37655,netbanking,HDFC,failed,timeout,network,0
pay_gen_0000409,cust_005168,merch_prime_retail,2026-01-01T15:55:00+00:00,77147,card,ICICI,captured,,,0
pay_gen_0000410,cust_007917,merch_d2c_fashion,2026-01-01T05:17:00+00:00,253470,wallet,amazonpay,failed,authentication_required,network,0
pay_gen_0000411,cust_005323,merch_d2c_fashion,2026-01-01T14:01:00+00:00,137585,upi,SBI,captured,,,0
pay_gen_0000412,cust_007120,merch_prime_retail,2026-01-01T00:23:00+00:00,505976,upi,HDFC,failed,processing_error,bank,0
