opp_id,payment_id,created_ts,amount_minor,method,bank,error_reason,error_group,is_subscription,cust_prior_payments,cust_prior_successes,cust_prior_method_match,cust_prior_failed_instrument,minutes_since_failure,merchant_baseline_success,merchant_volume,hour,weekday,contact_stale,natural_recovered
opp_gen_0000150,pay_gen_0000809,2026-01-02T06:10:58.649447+00:00,130365,upi,KOTAK,network_error,temporary,0,1,0,0,0,31.0,0.88,42000,6,4,0,1
opp_gen_0000151,pay_gen_0000824,2026-01-02T16:54:59.147093+00:00,75112,netbanking,HDFC,authentication_required,auth,0,1,0,0,0,23.0,0.91,9000,16,4,1,0
opp_gen_0000152,pay_gen_0000825,2026-01-02T10:58:28.381837+00:00,155196,upi,HDFC,authentication_required,auth,0,1,0,0,0,35.5,0.88,42000,10,4,0,1
opp_gen_0000153,pay_gen_0000846,2026-01-02T20:10:27.602751+00:00,1616677,netbanking,ICICI,card_insufficient_funds,insufficient_funds,0,1,0,0,0,21.5,0.88,42000,20,4,0,0
opp_gen_0000154,pay_gen_0000865,2026-01-02T09:23:39.288907+00:00,110071,upi,AXIS,invalid_vpa,instrument,0,1,0,0,0,25.7,0.88,42000,9,4,0,1
opp_gen_0000155,pay_gen_0000866,2026-01-02T19:09:54.178893+00:00,521200,upi,KOTAK,authentication_required,auth,0,2,1,0,0,2.9,0.88,42000,19,4,0,1
opp_gen_0000156,pay_gen_0000870,2026-01-02T07:03:22.006126+00:00,111638,upi,AXIS,insufficient_funds,insufficient_funds,0,1,0,0,0,7.4,0.88,42000,7,4,0,0
opp_gen_0000157,pay_gen_0000871,2026-01-02T23:34:11.121202+00:00,203432,upi,AXIS,timeout,temporary,0,1,0,0,0,29.2,0.88,42000,23,4,0,1
opp_gen_0000158,pay_gen_0000873,2026-01-02T19:17:41.240740+00:00,37748,upi,SBI,user_authentication_failed,auth,0,1,0,0,0,20.7,0.84,21000,19,4,0,0
opp_gen_0000159,pay_gen_0000879,2026-01-02T14:07:19.403196+00:00,276185,upi,SBI,processing_error,temporary,0,2,1,0,0,41.3,0.88,42000,14,4,0,0
opp_gen_0000160,pay_gen_0000884,2026-01-02T03:07:50.696121+00:00,203726,upi,HDFC,card_insufficient_funds,insufficient_funds,0,1,0,0,0,8.8,0.88,42000,3,4,0,0
opp_gen_0000161,pay_gen_0000888,2026-01-02T00:58:33.583095+00:00,111816,card,ICICI,invalid_vpa,instrument,0,2,1,0,0,3.6,0.91,9000,0,4,0,1
opp_gen_0000162,pay_gen_0000910,2026-01-02T23:22:46.799289+00:00,792248,netbanking,SBI,network_error,temporary,0,1,0,0,0,7.8,0.88,42000,23,4,0,0
opp_gen_0000163,pay_gen_0000917,2026-01-02T23:45:40.743624+00:00,151835,card,ICICI,processing_error,temporary,0,1,0,0,0,9.7,0.84,21000,23,4,0,0
opp_gen_0000164,pay_gen_0000919,2026-01-02T08:08:56.205623+00:00,56883,upi,SBI,network_error,temporary,0,1,0,0,0,11.9,0.91,9000,8,4,0,0
opp_gen_0000165,pay_gen_0000939,2026-01-02T23:43:11.708582+00:00,96162,netbanking,HDFC,timeout,temporary,0,1,0,0,0,35.2,0.88,42000,23,4,0,1
opp_gen_0000166,pay_gen_0000944,2026-01-02T06:44:26.246317+00:00,745617,card,KOTAK,insufficient_funds,insufficient_funds,1,1,0,0,0,37.4,0.91,9000,6,4,0,0
opp_gen_0000167,pay_gen_0000949,2026-01-02T20:37:43.431851+00:00,498330,netbanking,ICICI,insufficient_funds,insufficient_funds,0,1,0,0,0,35.7,0.88,42000,20,4,0,0
opp_gen_0000168,pay_gen_0000953,2026-01-02T08:28:44.172731+00:00,1629247,card,SBI,authentication_required,auth,0,1,0,0,0,20.7,0.84,21000,8,4,0,0
opp_gen_0000169,pay_gen_0000958,2026-01-02T11:49:53.036167+00:00,157128,netbanking,ICICI,card_blocked,instrument,0,1,0,0,0,35.9,0.91,9000,11,4,0,1
opp_gen_0000170,pay_gen_0000960,2026-01-02T01:58:53.780408+00:00,102060,netbanking,AXIS,insufficient_funds,insufficient_funds,0,1,0,0,0,35.9,0.91,9000,1,4,0,0
opp_gen_0000171,pay_gen_0000969,2026-01-02T11:52:17.426329+00:00,1645155,wallet,freecharge,card_expired,instrument,0,1,0,0,0,8.3,0.84,21000,11,4,0,0
opp_gen_0000172,pay_gen_0000970,2026-01-02T17:35:41.136529+00:00,75060,card,HDFC,processing_error,temporary,0,1,0,0,0,2.7,0.84,21000,17,4,0,1
opp_gen_0000173,pay_gen_0000987,2026-01-02T14:52:52.681426+00:00,1374086,upi,ICICI,network_error,temporary,0,1,0,0,0,8.9,0.88,42000,14,4,0,1
opp_gen_0000174,pay_gen_0000996,2026-01-03T00:04:21.005877+00:00,750874,upi,AXIS,card_blocked,instrument,0,1,0,0,0,13.4,0.88,42000,0,5,0,1
opp_gen_0000175,pay_gen_0001017,2026-01-02T08:15:50.162512+00:00,286028,upi,HDFC,network_error,temporary,0,1,0,0,0,33.8,0.91,9000,8,4,0,0
opp_gen_0000176,pay_gen_0001025,2026-01-02T14:56:39.819995+00:00,71321,upi,HDFC,timeout,temporary,0,3,2,0,0,12.7,0.88,42000,14,4,1,1
opp_gen_0000177,pay_gen_0001050,2026-01-02T22:13:56.617808+00:00,70565,netbanking,SBI,insufficient_funds,insufficient_funds,0,1,0,0,0,22.9,0.88,42000,22,4,0,0
opp_gen_0000178,pay_gen_0001053,2026-01-02T14:20:56.826900+00:00,48159,card,ICICI,authentication_required,auth,0,1,0,0,0,39.9,0.88,42000,14,4,0,0
opp_gen_0000179,pay_gen_0001063,2026-01-02T11:30:07.795390+00:00,81373,card,HDFC,timeout,temporary,0,1,0,0,0,15.1,0.91,9000,11,4,0,0
opp_gen_0000180,pay_gen_0001074,2026-01-02T02:16:41.576018+00:00,511903,card,SBI,card_insufficient_funds,insufficient_funds,0,1,0,0,0,39.7,0.91,9000,2,4,0,1
opp_gen_0000181,pay_gen_0001081,2026-01-02T12:40:51.617612+00:00,623245,card,AXIS,card_insufficient_funds,insufficient_funds,0,1,0,0,0,21.9,0.88,42000,12,4,0,0
opp_gen_0000182,pay_gen_0001082,2026-01-02T01:18:21.020912+00:00,41075,card,HDFC,invalid_vpa,instrument,0,2,1,0,0,11.4,0.88,42000,1,4,0,0
opp_gen_0000183,pay_gen_0001084,2026-01-02T15:40:55.085061+00:00,85027,card,ICICI,timeout,temporary,1,1,0,0,0,39.9,0.91,9000,15,4,0,1
opp_gen_0000184,pay_gen_0001089,2026-01-02T15:34:28.456755+00:00,329746,upi,ICICI,processing_error,temporary,0,1,0,0,0,30.5,0.84,21000,15,4,0,1
opp_gen_0000185,pay_gen_0001095,2026-01-02T00:36:52.881517+00:00,534169,netbanking,ICICI,insufficient_funds,insufficient_funds,0,1,0,0,0,32.9,0.84,21000,0,4,0,0
opp_gen_0000186,pay_gen_0001107,2026-01-02T16:34:00.893307+00:00,104380,netbanking,SBI,invalid_vpa,instrument,0,1,0,0,0,20.0,0.91,9000,16,4,0,0
opp_gen_0000187,pay_gen_0001113,2026-01-02T21:42:33.767773+00:00,185266,card,HDFC,card_insufficient_funds,insufficient_funds,0,1,0,0,0,4.6,0.84,21000,21,4,0,0
opp_gen_0000188,pay_gen_0001132,2026-01-02T00:50:52.990681+00:00,203856,upi,ICICI,network_error,temporary,0,1,0,0,0,37.9,0.84,21000,0,4,0,0
opp_gen_0000189,pay_gen_0001143,2026-01-02T13:53:50.112950+00:00,96552,card,KOTAK,authentication_required,auth,0,1,0,0,0,26.8,0.91,9000,13,4,0,0
opp_gen_0000190,pay_gen_0001156,2026-01-02T03:00:37.660325+00:00,2757191,netbanking,SBI,card_expired,instrument,0,1,0,0,0,22.6,0.84,21000,3,4,0,0
opp_gen_0000191,pay_gen_0001159,2026-01-02T01:16:34.525798+00:00,1247827,upi,AXIS,card_blocked,instrument,1,1,0,0,0,6.6,0.84,21000,1,4,0,0
opp_gen_0000192,pay_gen_0001166,2026-01-02T13:31:56.602808+00:00,913327,upi,HDFC,processing_error,temporary,0,1,0,0,0,6.9,0.88,42000,13,4,0,0
opp_gen_0000193,pay_gen_0001167,2026-01-02T10:04:46.021834+00:00,113018,card,HDFC,authentication_required,auth,0,1,0,0,0,35.8,0.88,42000,10,4,0,1
opp_gen_0000194,pay_gen_0001169,2026-01-02T18:23:59.019088+00:00,2083992,card,SBI,user_authentication_failed,auth,0,1,0,0,0,28.0,0.88,42000,18,4,1,0
opp_gen_0000195,pay_gen_0001181,2026-01-02T03:30:38.711244+00:00,51979,card,ICICI,card_blocked,instrument,0,1,0,0,0,44.6,0.88,42000,3,4,0,1
opp_gen_0000196,pay_gen_0001188,2026-01-02T02:02:33.880066+00:00,178890,wallet,PPI,authentication_required,auth,0,1,0,0,0,30.6,0.84,21000,2,4,0,0
opp_gen_0000197,pay_gen_0001191,2026-01-02T03:06:13.525113+00:00,175257,upi,AXIS,network_error,temporary,0,1,0,0,0,31.2,0.88,42000,3,4,1,0
opp_gen_0000198,pay_gen_0001197,2026-01-02T02:33:10.816612+00:00,643470,upi,KOTAK,insufficient_funds,insufficient_funds,1,4,3,0,0,22.2,0.84,21000,2,4,0,1
opp_gen_0000199,pay_gen_0001198,2026-01-02T10:25:11.449622+00:00,858166,netbanking,SBI,processing_error,temporary,0,1,0,0,0,9.2,0.91,9000,10,4,0,0
opp_gen_0000200,pay_gen_0001199,2026-01-02T17:47:34.433091+00:00,244692,card,ICICI,authentication_required,auth,0,1,0,0,0,30.6,0.88,42000,17,4,0,0
opp_gen_0000201,pay_gen_0001221,2026-01-02T19:02:20.234699+00:00,640171,netbanking,HDFC,insufficient_funds,insufficient_funds,0,3,2,0,0,8.3,0.88,42000,19,4,0,0
opp_gen_0000202,pay_gen_0001222,2026-01-02T14:24:27.165096+00:00,75350,netbanking,ICICI,network_error,temporary,0,1,0,0,0,30.5,0.84,21000,14,4,0,1
opp_gen_0000203,pay_gen_0001225,2026-01-02T10:21:08.909180+00:00,137702,card,ICICI,card_expired,instrument,0,2,1,0,0,43.1,0.88,42000,10,4,1,0
opp_gen_0000204,pay_gen_0001230,2026-01-02T03:44:09.294586+00:00,225616,card,KOTAK,insufficient_funds,insufficient_funds,0,1,0,0,0,12.2,0.84,21000,3,4,0,0
opp_gen_0000205,pay_gen_0001233,2026-01-02T18:36:57.390514+00:00,2021465,netbanking,SBI,timeout,temporary,0,1,0,0,0,32.0,0.91,9000,18,4,0,0
opp_gen_0000206,pay_gen_0001234,2026-01-02T14:41:08.009624+00:00,81100,upi,KOTAK,gateway_error,temporary,0,1,0,0,0,32.1,0.84,21000,14,4,0,1
opp_gen_0000207,pay_gen_0001269,2026-01-02T17:34:49.535298+00:00,68761,upi,SBI,gateway_error,temporary,0,1,0,0,0,10.8,0.88,42000,17,4,0,0
opp_gen_0000208,pay_gen_0001271,2026-01-02T21:08:19.218738+00:00,227869,card,KOTAK,gateway_error,temporary,0,1,0,0,0,17.3,0.88,42000,21,4,0,1
opp_gen_0000209,pay_gen_0001288,2026-01-02T15:55:13.486555+00:00,1063581,upi,KOTAK,card_insufficient_funds,insufficient_funds,0,1,0,0,0,13.2,0.88,42000,15,4,1,1
opp_gen_0000210,pay_gen_0001290,2026-01-02T16:27:25.530514+00:00,178936,upi,SBI,timeout,temporary,0,1,0,0,0,2.4,0.88,42000,16,4,0,1
opp_gen_0000211,pay_gen_0001297,2026-01-02T21:35:05.665746+00:00,571830,upi,AXIS,network_error,temporary,0,3,2,0,0,42.1,0.91,9000,21,4,0,0
opp_gen_0000212,pay_gen_0001302,2026-01-03T00:36:25.812630+00:00,292135,upi,KOTAK,timeout,temporary,0,1,0,0,0,42.4,0.84,21000,0,5,0,1
opp_gen_0000213,pay_gen_0001312,2026-01-02T14:00:07.103741+00:00,76311,upi,AXIS,timeout,temporary,0,1,0,0,0,11.1,0.88,42000,14,4,0,1
opp_gen_0000214,pay_gen_0001319,2026-01-02T23:53:21.256693+00:00,3316061,netbanking,AXIS,card_insufficient_funds,insufficient_funds,0,1,0,0,0,23.4,0.88,42000,23,4,0,0
opp_gen_0000215,pay_gen_0001330,2026-01-02T15:07:55.360403+00:00,245901,upi,SBI,user_authentication_failed,auth,0,1,0,0,0,2.9,0.84,21000,15,4,0,0
opp_gen_0000216,pay_gen_0001337,2026-01-03T04:47:19.784499+00:00,812927,upi,HDFC,gateway_error,temporary,0,1,0,0,0,41.3,0.88,42000,4,5,0,1
opp_gen_0000217,pay_gen_0001338,2026-01-03T12:54:13.204854+00:00,59824,wallet,PPI,processing_error,temporary,0,1,0,0,0,16.2,0.84,21000,12,5,1,0
opp_gen_0000218,pay_gen_0001349,2026-01-03T07:07:59.673966+00:00,45263,upi,KOTAK,timeout,temporary,1,1,0,0,0,32.0,0.88,42000,7,5,0,1
opp_gen_0000219,pay_gen_0001354,2026-01-03T12:01:55.599325+00:00,142736,card,SBI,timeout,temporary,0,2,0,0,1,43.9,0.84,21000,12,5,0,1
opp_gen_0000220,pay_gen_0001367,2026-01-03T13:27:37.081910+00:00,884955,card,KOTAK,network_error,temporary,1,1,0,0,0,19.6,0.91,9000,13,5,1,0
opp_gen_0000221,pay_gen_0001395,2026-01-03T11:29:16.174620+00:00,1528446,upi,KOTAK,network_error,temporary,1,1,0,0,0,42.3,0.91,9000,11,5,0,0
opp_gen_0000222,pay_gen_0001403,2026-01-03T00:48:53.906118+00:00,443837,upi,HDFC,insufficient_funds,insufficient_funds,0,1,0,0,0,41.9,0.91,9000,0,5,0,1
opp_gen_0000223,pay_gen_0001410,2026-01-03T11:37:15.908229+00:00,146431,netbanking,ICICI,insufficient_funds,insufficient_funds,0,1,0,0,0,21.3,0.88,42000,11,5,0,0
opp_gen_0000224,pay_gen_0001411,2026-01-03T04:50:10.053500+00:00,435448,upi,HDFC,insufficient_funds,insufficient_funds,1,1,0,0,0,7.2,0.88,42000,4,5,0,0
opp_gen_0000225,pay_gen_0001415,2026-01-03T01:02:53.580917+00:00,394092,upi,AXIS,authentication_required,auth,0,1,0,0,0,43.9,0.88,42000,1,5,0,0
opp_gen_0000226,pay_gen_0001419,2026-01-03T02:50:22.303938+00:00,969762,upi,AXIS,timeout,temporary,0,1,0,0,0,40.4,0.84,21000,2,5,0,1
opp_gen_0000227,pay_gen_0001436,2026-01-03T16:11:42.476106+00:00,2905630,card,HDFC,card_insufficient_funds,insufficient_funds,0,1,0,0,0,19.7,0.88,42000,16,5,0,0
opp_gen_0000228,pay_gen_0001442,2026-01-03T09:48:49.205758+00:00,540746,upi,ICICI,timeout,temporary,0,1,0,0,0,2.8,0.84,21000,9,5,0,1
opp_gen_0000229,pay_gen_0001453,2026-01-03T05:01:50.572515+00:00,1227481,upi,SBI,user_authentication_failed,auth,0,1,0,0,0,9.8,0.88,42000,5,5,0,0
opp_gen_0000230,pay_gen_0001472,2026-01-03T10:22:37.522676+00:00,99977,card,KOTAK,invalid_card,instrument,0,3,2,0,0,20.6,0.88,42000,10,5,0,0
opp_gen_0000231,pay_gen_0001482,2026-01-03T03:32:26.374811+00:00,87291,upi,KOTAK,insufficient_funds,insufficient_funds,0,1,0,0,0,23.4,0.84,21000,3,5,0,0
opp_gen_0000232,pay_gen_0001484,2026-01-03T16:39:44.659392+00:00,98399,netbanking,SBI,user_authentication_failed,auth,0,1,0,0,0,6.7,0.84,21000,16,5,1,0
opp_gen_0000233,pay_gen_0001486,2026-01-03T03:57:59.226829+00:00,1102687,wallet,amazonpay,insufficient_funds,insufficient_funds,0,2,1,0,0,21.0,0.88,42000,3,5,0,0
opp_gen_0000234,pay_gen_0001495,2026-01-03T08:00:07.765097+00:00,69836,upi,SBI,network_error,temporary,0,1,0,0,0,22.1,0.84,21000,8,5,0,0
opp_gen_0000235,pay_gen_0001497,2026-01-03T19:17:04.328778+00:00,38928,card,KOTAK,timeout,temporary,0,1,0,0,0,38.1,0.84,21000,19,5,0,1
opp_gen_0000236,pay_gen_0001500,2026-01-03T21:49:06.602336+00:00,1459376,upi,SBI,user_authentication_failed,auth,0,4,2,0,1,32.1,0.88,42000,21,5,0,0
opp_gen_0000237,pay_gen_0001516,2026-01-03T12:31:37.045217+00:00,3513937,netbanking,SBI,insufficient_funds,insufficient_funds,0,2,0,0,0,39.6,0.88,42000,12,5,0,0
opp_gen_0000238,pay_gen_0001517,2026-01-03T00:23:16.959881+00:00,711737,netbanking,SBI,network_error,temporary,0,1,0,0,0,14.3,0.88,42000,0,5,0,1
opp_gen_0000239,pay_gen_0001521,2026-01-03T14:26:49.321286+00:00,73914,upi,ICICI,insufficient_funds,insufficient_funds,0,3,2,0,0,31.8,0.84,21000,14,5,0,0
opp_gen_0000240,pay_gen_0001523,2026-01-03T21:18:13.912808+00:00,106036,upi,SBI,gateway_error,temporary,0,1,0,0,0,5.2,0.88,42000,21,5,0,1
opp_gen_0000241,pay_gen_0001528,2026-01-03T19:09:56.955679+00:00,960415,upi,SBI,gateway_error,temporary,1,1,0,0,0,8.9,0.91,9000,19,5,0,0
opp_gen_0000242,pay_gen_0001531,2026-01-03T05:56:09.376810+00:00,244273,netbanking,AXIS,timeout,temporary,0,1,0,0,0,37.2,0.84,21000,5,5,0,0
opp_gen_0000243,pay_gen_0001543,2026-01-03T13:22:26.014450+00:00,112101,netbanking,HDFC,user_authentication_failed,auth,0,1,0,0,0,18.4,0.88,42000,13,5,0,1
opp_gen_0000244,pay_gen_0001544,2026-01-03T13:12:22.858106+00:00,923027,netbanking,ICICI,insufficient_funds,insufficient_funds,0,1,0,0,0,36.4,0.88,42000,13,5,0,0
opp_gen_0000245,pay_gen_0001555,2026-01-03T21:44:20.845875+00:00,114052,upi,AXIS,insufficient_funds,insufficient_funds,0,1,0,0,0,20.3,0.88,42000,21,5,0,0
opp_gen_0000246,pay_gen_0001571,2026-01-03T12:08:57.047521+00:00,4072003,upi,AXIS,insufficient_funds,insufficient_funds,0,1,0,0,0,32.0,0.88,42000,12,5,1,1
opp_gen_0000247,pay_gen_0001575,2026-01-03T20:53:22.556289+00:00,42421,card,ICICI,user_authentication_failed,auth,0,2,1,0,0,13.4,0.91,9000,20,5,0,0
opp_gen_0000248,pay_gen_0001577,2026-01-03T06:28:29.736366+00:00,103163,upi,HDFC,gateway_error,temporary,0,1,0,0,0,20.5,0.88,42000,6,5,0,1
opp_gen_0000249,pay_gen_0001597,2026-01-03T13:59:04.138513+00:00,41077,card,SBI,network_error,temporary,0,1,0,0,0,13.1,0.91,9000,13,5,1,0
opp_gen_0000250,pay_gen_0001612,2026-01-03T00:33:39.676157+00:00,130049,card,HDFC,timeout,temporary,0,1,0,0,0,5.7,0.91,9000,0,5,0,1
opp_gen_0000251,pay_gen_0001613,2026-01-03T04:53:30.982137+00:00,392815,upi,ICICI,network_error,temporary,0,1,0,0,0,31.5,0.91,9000,4,5,0,0
opp_gen_0000252,pay_gen_0001615,2026-01-03T02:30:07.222695+00:00,272345,upi,ICICI,insufficient_funds,insufficient_funds,0,2,1,0,0,36.1,0.91,9000,2,5,0,0
opp_gen_0000253,pay_gen_0001626,2026-01-03T00:55:22.979055+00:00,188742,card,HDFC,card_insufficient_funds,insufficient_funds,0,1,0,0,0,19.4,0.88,42000,0,5,0,0
opp_gen_0000254,pay_gen_0001628,2026-01-03T04:09:47.269663+00:00,838035,upi,HDFC,authentication_required,auth,0,1,0,0,0,3.8,0.84,21000,4,5,1,0
opp_gen_0000255,pay_gen_0001630,2026-01-03T16:59:47.996164+00:00,168613,upi,SBI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,37.8,0.91,9000,16,5,0,0
opp_gen_0000256,pay_gen_0001635,2026-01-03T21:43:29.978303+00:00,240866,wallet,PPI,insufficient_funds,insufficient_funds,0,2,1,0,0,17.5,0.84,21000,21,5,1,0
opp_gen_0000257,pay_gen_0001644,2026-01-03T01:11:05.162518+00:00,144009,upi,HDFC,card_blocked,instrument,0,1,0,0,0,5.1,0.91,9000,1,5,0,0
opp_gen_0000258,pay_gen_0001645,2026-01-03T15:46:50.557941+00:00,163467,upi,SBI,card_blocked,instrument,1,3,2,0,0,39.8,0.91,9000,15,5,0,0
opp_gen_0000259,pay_gen_0001672,2026-01-03T04:53:59.537537+00:00,39693,netbanking,SBI,insufficient_funds,insufficient_funds,0,1,0,0,0,41.0,0.84,21000,4,5,0,0
opp_gen_0000260,pay_gen_0001674,2026-01-03T13:42:16.979019+00:00,3145838,upi,SBI,user_authentication_failed,auth,0,1,0,0,0,43.3,0.88,42000,13,5,0,1
opp_gen_0000261,pay_gen_0001685,2026-01-03T08:00:02.956434+00:00,936073,upi,AXIS,invalid_vpa,instrument,0,1,0,0,0,14.0,0.84,21000,8,5,0,1
opp_gen_0000262,pay_gen_0001686,2026-01-03T11:51:51.025798+00:00,3218977,upi,ICICI,processing_error,temporary,0,2,1,0,0,3.9,0.84,21000,11,5,0,1
opp_gen_0000263,pay_gen_0001690,2026-01-03T18:39:18.197904+00:00,105909,card,HDFC,timeout,temporary,0,1,0,0,0,25.3,0.91,9000,18,5,1,0
opp_gen_0000264,pay_gen_0001692,2026-01-03T00:56:43.491691+00:00,193524,card,ICICI,insufficient_funds,insufficient_funds,0,2,1,0,0,20.7,0.91,9000,0,5,0,1
opp_gen_0000265,pay_gen_0001693,2026-01-03T16:41:14.772456+00:00,68008,upi,ICICI,timeout,temporary,0,2,1,0,0,31.2,0.88,42000,16,5,0,0
opp_gen_0000266,pay_gen_0001703,2026-01-03T09:40:05.410969+00:00,236203,card,SBI,network_error,temporary,0,1,0,0,0,15.1,0.84,21000,9,5,0,1
opp_gen_0000267,pay_gen_0001732,2026-01-03T07:14:14.384929+00:00,53423,upi,AXIS,network_error,temporary,0,1,0,0,0,30.2,0.88,42000,7,5,0,1
opp_gen_0000268,pay_gen_0001740,2026-01-03T07:40:57.398909+00:00,96101,card,SBI,timeout,temporary,0,1,0,0,0,23.0,0.91,9000,7,5,0,1
opp_gen_0000269,pay_gen_0001743,2026-01-03T12:39:03.803078+00:00,144346,wallet,amazonpay,card_insufficient_funds,insufficient_funds,0,1,0,0,0,27.1,0.84,21000,12,5,0,0
opp_gen_0000270,pay_gen_0001747,2026-01-03T09:44:44.370348+00:00,1134291,upi,AXIS,network_error,temporary,0,1,0,0,0,28.7,0.88,42000,9,5,0,0
opp_gen_0000271,pay_gen_0001756,2026-01-03T22:03:40.549918+00:00,277533,card,ICICI,network_error,temporary,0,1,0,0,0,20.7,0.84,21000,22,5,0,1
opp_gen_0000272,pay_gen_0001769,2026-01-03T20:44:20.452670+00:00,647479,upi,SBI,card_blocked,instrument,0,2,1,0,0,10.3,0.88,42000,20,5,0,1
opp_gen_0000273,pay_gen_0001772,2026-01-03T04:06:47.634545+00:00,86560,card,KOTAK,processing_error,temporary,0,1,0,0,0,5.8,0.91,9000,4,5,0,1
opp_gen_0000274,pay_gen_0001775,2026-01-03T22:06:20.633225+00:00,37561,wallet,freecharge,gateway_error,temporary,0,1,0,0,0,7.3,0.88,42000,22,5,0,1
opp_gen_0000275,pay_gen_0001788,2026-01-03T08:19:24.613856+00:00,844727,upi,ICICI,processing_error,temporary,0,2,1,0,0,42.4,0.91,9000,8,5,0,1
opp_gen_0000276,pay_gen_0001790,2026-01-03T20:59:34.177080+00:00,899820,card,HDFC,insufficient_funds,insufficient_funds,0,3,2,0,0,14.6,0.91,9000,20,5,0,1
opp_gen_0000277,pay_gen_0001793,2026-01-03T05:40:39.700227+00:00,174343,upi,AXIS,gateway_error,temporary,0,1,0,0,0,27.7,0.88,42000,5,5,0,1
opp_gen_0000278,pay_gen_0001800,2026-01-03T10:01:15.559706+00:00,138490,card,KOTAK,insufficient_funds,insufficient_funds,0,1,0,0,0,33.3,0.84,21000,10,5,0,0
opp_gen_0000279,pay_gen_0001810,2026-01-03T15:06:14.688312+00:00,142471,upi,AXIS,gateway_error,temporary,0,1,0,0,0,34.2,0.88,42000,15,5,0,1
opp_gen_0000280,pay_gen_0001811,2026-01-03T02:21:19.582034+00:00,208138,upi,KOTAK,timeout,temporary,0,1,0,0,0,21.3,0.88,42000,2,5,0,0
opp_gen_0000281,pay_gen_0001814,2026-01-03T20:03:45.523649+00:00,142466,upi,SBI,invalid_card,instrument,0,2,0,0,1,22.8,0.84,21000,20,5,0,0
opp_gen_0000282,pay_gen_0001831,2026-01-03T06:16:50.291059+00:00,1601027,upi,AXIS,gateway_error,temporary,0,1,0,0,0,25.8,0.84,21000,6,5,0,0
opp_gen_0000283,pay_gen_0001833,2026-01-03T07:22:53.841453+00:00,338539,upi,AXIS,processing_error,temporary,0,1,0,0,0,2.9,0.88,42000,7,5,0,1
opp_gen_0000284,pay_gen_0001838,2026-01-03T09:37:02.264826+00:00,302960,card,SBI,authentication_required,auth,0,1,0,0,0,8.0,0.88,42000,9,5,0,1
opp_gen_0000285,pay_gen_0001844,2026-01-03T05:04:14.592960+00:00,228308,netbanking,HDFC,card_insufficient_funds,insufficient_funds,0,1,0,0,0,30.2,0.88,42000,5,5,0,0
opp_gen_0000286,pay_gen_0001849,2026-01-03T16:31:56.351027+00:00,401218,upi,SBI,insufficient_funds,insufficient_funds,0,1,0,0,0,40.9,0.88,42000,16,5,0,1
opp_gen_0000287,pay_gen_0001850,2026-01-03T14:29:38.491236+00:00,239210,card,SBI,invalid_vpa,instrument,0,1,0,0,0,38.6,0.91,9000,14,5,0,1
opp_gen_0000288,pay_gen_0001853,2026-01-03T10:43:01.463219+00:00,1161014,upi,SBI,authentication_required,auth,0,1,0,0,0,17.0,0.88,42000,10,5,0,1
opp_gen_0000289,pay_gen_0001856,2026-01-03T00:31:28.387550+00:00,311070,card,ICICI,card_expired,instrument,0,1,0,0,0,5.5,0.88,42000,0,5,0,1
opp_gen_0000290,pay_gen_0001859,2026-01-03T14:25:46.792462+00:00,37204,netbanking,SBI,authentication_required,auth,0,2,1,0,0,41.8,0.84,21000,14,5,0,1
opp_gen_0000291,pay_gen_0001862,2026-01-03T04:25:05.765376+00:00,454317,upi,KOTAK,user_authentication_failed,auth,0,2,1,0,0,38.1,0.88,42000,4,5,0,0
opp_gen_0000292,pay_gen_0001867,2026-01-03T03:12:23.065018+00:00,2062995,card,KOTAK,network_error,temporary,0,1,0,0,0,43.4,0.91,9000,3,5,0,1
opp_gen_0000293,pay_gen_0001868,2026-01-03T09:50:48.106601+00:00,214500,card,ICICI,gateway_error,temporary,0,2,0,0,0,9.8,0.88,42000,9,5,0,1
opp_gen_0000294,pay_gen_0001869,2026-01-03T16:29:38.435822+00:00,49504,upi,KOTAK,network_error,temporary,0,1,0,0,0,12.6,0.88,42000,16,5,0,1
opp_gen_0000295,pay_gen_0001872,2026-01-03T16:03:11.991095+00:00,46209,upi,ICICI,gateway_error,temporary,0,3,2,0,0,11.2,0.84,21000,16,5,0,1
opp_gen_0000296,pay_gen_0001873,2026-01-03T03:34:38.532505+00:00,53458,card,HDFC,authentication_required,auth,0,2,0,0,0,43.6,0.91,9000,3,5,0,0
opp_gen_0000297,pay_gen_0001877,2026-01-03T17:29:47.242401+00:00,164618,upi,KOTAK,insufficient_funds,insufficient_funds,0,1,0,0,0,38.8,0.88,42000,17,5,0,0
opp_gen_0000298,pay_gen_0001879,2026-01-03T23:33:14.493071+00:00,672197,netbanking,ICICI,user_authentication_failed,auth,0,1,0,0,0,18.2,0.88,42000,23,5,0,0
opp_gen_0000299,pay_gen_0001882,2026-01-03T22:11:50.056269+00:00,1026727,netbanking,SBI,timeout,temporary,0,1,0,0,0,18.8,0.88,42000,22,5,0,0
opp_gen_0000300,pay_gen_0001896,2026-01-03T16:41:28.149286+00:00,1580208,upi,KOTAK,processing_error,temporary,0,1,0,0,0,20.5,0.88,42000,16,5,0,0
